name,tech,cat,size,Latitude,Longitude,state_abbr,unit,size_perc,size_perc_scurve
MTN Irancell,Self-build Datacenter,Datacenter,0.792,35.7578483211823,51.4722975702197,NA,MW,8.613511934994207e-4,0.45478548622291065
Namex,Self-build Datacenter,Datacenter,0.033,41.1234579601818,16.8602759289954,NA,MW,3.5201174713487585e-5,0.12072065583645451
Fanava IDC,Self-build Datacenter,Datacenter,0.066,35.7317451928524,51.4321162790111,NA,MW,7.112074074765859e-5,0.1721534085159869
Sefroyek Pardaz Engineering,Colocation Datacenter,Datacenter,0.066,35.7246165912971,51.3162975874351,NA,MW,7.112074074765859e-5,0.1721534085159869
Talia,Self-build Datacenter,Datacenter,0.066,33.3093047690888,44.3520459036448,NA,MW,7.112074074765859e-5,0.1721534085159869
Asiacell,Self-build Datacenter,Datacenter,0.198,33.1653937273027,44.3654736472207,NA,MW,2.1479900488434258e-4,0.2853188752906802
iLevant,Colocation Datacenter,Datacenter,0.066,31.9587076430593,35.851920843415,NA,MW,7.112074074765859e-5,0.1721534085159869
Housing Bank for Trade and Finance,Self-build Datacenter,Datacenter,0.066,31.9659560365949,35.8932638603738,NA,MW,7.112074074765859e-5,0.1721534085159869
Quantum Switch,Colocation Datacenter,Datacenter,5.94,25.9636996953212,49.873221237824,NA,MW,0.006464803494830097,0.6344822178279486
Link Data Solutions,Colocation Datacenter,Datacenter,0.33,36.2191075318705,43.9889931401415,NA,MW,3.584772690210266e-4,0.33446925260026933
Asiacell,Self-build Datacenter,Datacenter,0.066,35.6115234577522,45.2960374066276,NA,MW,7.112074074765859e-5,0.1721534085159869
xneelo,Self-build Datacenter,Datacenter,0.1386,-33.8684167508792,18.6413671141731,NA,MW,1.5014378602283478e-4,0.26959885252876387
Asiacell,Self-build Datacenter,Datacenter,0.33,36.381621011642,43.1829072719267,NA,MW,3.584772690210266e-4,0.33446925260026933
xneelo,Self-build Datacenter,Datacenter,0.198,-33.9701242930299,18.4649700831149,NA,MW,2.1479900488434258e-4,0.2853188752906802
Asiacell,Self-build Datacenter,Datacenter,0.528,33.2978297045777,44.4414772705788,NA,MW,5.739946652260526e-4,0.4001521973645303
Orange,Colocation Datacenter,Datacenter,0.99,31.8906528664932,35.8455114883025,NA,MW,0.0010768685897044467,0.46920446292403056
Asiacell,Self-build Datacenter,Datacenter,0.198,33.2852847790036,44.2425474440635,NA,MW,2.1479900488434258e-4,0.2853188752906802
ENGIE,Self-build Datacenter,Datacenter,0.792,50.8920775917065,6.02784883878224,NA,MW,8.613511934994207e-4,0.45478548622291065
Masarat,Colocation Datacenter,Datacenter,0.066,33.3228872245297,44.4641192690459,NA,MW,7.112074074765859e-5,0.1721534085159869
Umniah,Self-build Datacenter,Datacenter,0.066,31.9981723546334,35.8960140742754,NA,MW,7.112074074765859e-5,0.1721534085159869
Orange,Colocation Datacenter,Datacenter,0.66,31.9794123091563,35.8306983106401,NA,MW,7.176729293627365e-4,0.4155754666095678
VTEL Jordan,Self-build Datacenter,Datacenter,0.066,31.9622349592498,35.8906230084828,NA,MW,7.112074074765859e-5,0.1721534085159869
Cegeka,Self-build Datacenter,Datacenter,0.495,50.9800377716924,5.82794783217107,NA,MW,5.380750991918815e-4,0.3964431014066308
Vodacom,Self-build Datacenter,Datacenter,0.198,-29.7082990616268,31.032536150581,NA,MW,2.1479900488434258e-4,0.2853188752906802
Greyhound,Colocation Datacenter,Datacenter,0.066,36.200761055657,43.9800355357329,NA,MW,7.112074074765859e-5,0.1721534085159869
DATEV,Self-build Datacenter,Datacenter,0.66,49.4532007343578,11.0463654626994,NA,MW,7.176729293627365e-4,0.4155754666095678
AzIn Telecom,Self-build Datacenter,Datacenter,0.7260000000000001,40.380465475071,49.8334694719469,NA,MW,7.895120614310788e-4,0.45081672041396315
Fuzion,Colocation Datacenter,Datacenter,0.099,56.4642572786021,9.98177941557538,NA,MW,1.0704030678182957e-4,0.23061307124173125
Zain,Colocation Datacenter,Datacenter,1.6500000000000001,31.9719211695413,35.8342246796829,NA,MW,0.0017952599103878667,0.5253577947705927
NaiTel,Colocation Datacenter,Datacenter,0.8250000000000001,29.5317411842052,35.009313297683,NA,MW,8.972707595335917e-4,0.46160156089888477
Cegeka,Self-build Datacenter,Datacenter,0.627,50.9299112925721,5.36693256362145,NA,MW,6.817533633285656e-4,0.4139151427193124
Dimension Data,Self-build Datacenter,Datacenter,0.29700000000000004,-29.7298390291675,31.0679974396813,NA,MW,3.225577029868556e-4,0.3313742394774948
Earthlink,Colocation Datacenter,Datacenter,0.066,33.2911834296709,44.4202297262981,NA,MW,7.112074074765859e-5,0.1721534085159869
3S Data Center,Self-build Datacenter,Datacenter,0.36300000000000004,54.4136154211184,18.4723676683357,NA,MW,3.943968350551976e-4,0.3748174762331749
FastIraq,Colocation Datacenter,Datacenter,0.066,33.3051866116904,44.3542574116027,NA,MW,7.112074074765859e-5,0.1721534085159869
Asiacell,Self-build Datacenter,Datacenter,0.066,36.1818790857652,43.9934633996993,NA,MW,7.112074074765859e-5,0.1721534085159869
xneelo,Self-build Datacenter,Datacenter,0.198,-33.8745695622477,18.5394637535411,NA,MW,2.1479900488434258e-4,0.2853188752906802
Artnet,Colocation Datacenter,Datacenter,0.66,54.3841597915422,18.6388153596118,NA,MW,7.176729293627365e-4,0.4155754666095678
Artnet,Colocation Datacenter,Datacenter,0.396,54.4593882519825,18.4594423937606,NA,MW,4.3031640108936856e-4,0.37692711334378215
Quantum Switch,Colocation Datacenter,Datacenter,5.94,25.0910093540809,51.5957293923788,NA,MW,0.006464803494830097,0.6344822178279486
Damamax,Colocation Datacenter,Datacenter,0.066,31.9760451804767,35.8660187090022,NA,MW,7.112074074765859e-5,0.1721534085159869
Noovle,Colocation Datacenter,Datacenter,3.366,45.4913285566691,8.90715545265088,NA,MW,0.003663077344164758,0.5956482869809274
Cloud9,Colocation Datacenter,Datacenter,0.15180000000000002,41.7232734968563,44.7871520986767,NA,MW,1.645116124365032e-4,0.2722025943436671
Bouygues Telecom,Self-build Datacenter,Datacenter,0.132,46.9946363757988,3.12381141671889,NA,MW,1.4295987281600058e-4,0.24754281120651617
Scopesky,Self-build Datacenter,Datacenter,0.066,33.254694357179,44.237288773711,NA,MW,7.112074074765859e-5,0.1721534085159869
AtlasEdge Data Centres,Colocation Datacenter,Datacenter,0.46199999999999997,52.343271396418,4.84487456063943,NA,MW,5.021555331577106e-4,0.3902747392171655
Kuwait National Guard,Self-build Datacenter,Datacenter,0.066,29.3188506299051,47.9107835372412,NA,MW,7.112074074765859e-5,0.1721534085159869
solutions by stc,Self-build Datacenter,Datacenter,0.5940000000000001,26.300563827789,50.1572494642932,NA,MW,6.458337972943946e-4,0.4101907163362423
Banque Libano-Francaise,Self-build Datacenter,Datacenter,0.33,34.0208269377168,35.6604372079171,NA,MW,3.584772690210266e-4,0.33446925260026933
Vodafone,Self-build Datacenter,Datacenter,0.528,51.4166689053983,-0.772339888673031,NA,MW,5.739946652260526e-4,0.4001521973645303
Quantum Switch,Colocation Datacenter,Datacenter,5.94,26.2537274352616,49.9894027953963,NA,MW,0.006464803494830097,0.6344822178279486
LFAIT,Self-build Datacenter,Datacenter,0.026400000000000003,33.6992846429597,35.4449193054502,NA,MW,2.801726150665338e-5,0.11210370132470486
Byblos Bank,Self-build Datacenter,Datacenter,0.0792,33.8866073376412,35.5168057735574,NA,MW,8.548856716132698e-5,0.22301369796723533
Saudi Telecom Company (STC),Self-build Datacenter,Datacenter,0.066,24.6769800768287,46.7038632799264,NA,MW,7.112074074765859e-5,0.1721534085159869
Zero Point DC,Colocation Datacenter,Datacenter,23.76,27.4749398911143,35.6028070747059,NA,MW,0.025861369153282437,0.7567185933142181
Nuetel Communications,Self-build Datacenter,Datacenter,0.23099999999999998,26.2922241965317,50.6672185873632,NA,MW,2.5071857091851356e-4,0.3101542499938824
Internal Security Force (ISF),Self-build Datacenter,Datacenter,0.066,33.881331847371,35.4912449537891,NA,MW,7.112074074765859e-5,0.1721534085159869
Edgnex Data Centres by Damac,Colocation Datacenter,Datacenter,21.78,25.9598238922928,49.8764783838508,NA,MW,0.02370619519123218,0.7529529397232753
Delta Telecom,Colocation Datacenter,Datacenter,0.5940000000000001,40.405345779769,49.8000926577622,NA,MW,6.458337972943946e-4,0.4101907163362423
Infonas,Self-build Datacenter,Datacenter,0.33,26.2363121500389,50.5774085052018,NA,MW,3.584772690210266e-4,0.33446925260026933
Bankmed,Self-build Datacenter,Datacenter,0.198,33.8971674208955,35.4956354252326,NA,MW,2.1479900488434258e-4,0.2853188752906802
Equinix,Colocation Datacenter,Datacenter,9.1938,50.1391436702098,8.73965514566648,NA,MW,0.010006472705799357,0.6771272870784707
Center3,Colocation Datacenter,Datacenter,3.168,26.2501332953676,44.0280009865257,NA,MW,0.003447559947959732,0.5832783197914386
Fransabank,Self-build Datacenter,Datacenter,0.09240000000000001,33.8949885636484,35.4871692336766,NA,MW,9.985639357499539e-5,0.2289562776030639
Center3,Colocation Datacenter,Datacenter,3.168,21.4848120158706,39.9487720623761,NA,MW,0.003447559947959732,0.5832783197914386
touch,Self-build Datacenter,Datacenter,0.198,33.8928560283072,35.5052174713018,NA,MW,2.1479900488434258e-4,0.2853188752906802
Andorra Telecom,Colocation Datacenter,Datacenter,0.198,42.5446154011448,1.51707084534361,NA,MW,2.1479900488434258e-4,0.2853188752906802
Saudi Telecom Company (STC),Self-build Datacenter,Datacenter,0.4752,24.6875573998742,46.6891593257548,NA,MW,5.165233595713789e-4,0.3947095483879246
Oman Data Park,Colocation Datacenter,Datacenter,0.33,19.5295005992769,57.6159658834556,NA,MW,3.584772690210266e-4,0.33446925260026933
Andorra Telecom,Self-build Datacenter,Datacenter,0.132,42.496783439918,1.51293059161292,NA,MW,1.4295987281600058e-4,0.24754281120651617
Banque du Liban,Self-build Datacenter,Datacenter,0.42900000000000005,33.8956397309229,35.4884465340391,NA,MW,4.6623596712353963e-4,0.3872896907487881
Azer Telecom,Self-build Datacenter,Datacenter,0.099,40.4169845408739,49.9093044326563,NA,MW,1.0704030678182957e-4,0.23061307124173125
Saudi Telecom Company (STC),Self-build Datacenter,Datacenter,2.31,26.4108175114564,50.0858060918879,NA,MW,0.0025136512310712867,0.5553540616822411
Credit Libanais,Self-build Datacenter,Datacenter,0.0792,33.8806620643826,35.5251493363364,NA,MW,8.548856716132698e-5,0.22301369796723533
CKW,Self-build Datacenter,Datacenter,1.155,47.150191005624,8.42979888488795,NA,MW,0.0012564664198753018,0.49109788158026263
DataCenter LTD,Colocation Datacenter,Datacenter,0.21780000000000002,41.7228623104486,44.7322833678238,NA,MW,2.363507445048452e-4,0.30871675772651785
Cirrus (ITG),Self-build Datacenter,Datacenter,0.066,33.8855968263071,35.531914209766,NA,MW,7.112074074765859e-5,0.1721534085159869
Khazna Data Centers,Colocation Datacenter,Datacenter,27.720000000000002,24.7123176951127,54.8772342460021,NA,MW,0.03017171707738296,0.7727183356618712
Equinix,Colocation Datacenter,Datacenter,0.66,16.9834610237058,54.0082160875427,NA,MW,7.176729293627365e-4,0.4155754666095678
Nemox,Self-build Datacenter,Datacenter,0.132,47.2663495993841,11.434833381359,NA,MW,1.4295987281600058e-4,0.24754281120651617
Swisscom,Self-build Datacenter,Datacenter,0.495,46.0116938512321,8.93541531563876,NA,MW,5.380750991918815e-4,0.3964431014066308
Microsoft,Self-build Datacenter,Datacenter,9.9,40.5347877442817,-3.31434566123715,NA,MW,0.010775151418930618,0.6833128712366293
Nexeren,Colocation Datacenter,Datacenter,0.2574,45.831219431085,3.11493127544505,NA,MW,2.794542237458504e-4,0.31546529785338473
Swisscom,Self-build Datacenter,Datacenter,0.33,47.5449156844955,7.60118198980058,NA,MW,3.584772690210266e-4,0.33446925260026933
Swisscom,Self-build Datacenter,Datacenter,0.528,47.3620316209582,8.5094049577697,NA,MW,5.739946652260526e-4,0.4001521973645303
Open Access Data Centres,Colocation Datacenter,Datacenter,2.64,-30.0205238128321,30.9098494194417,NA,MW,0.002872846891412997,0.5631704731174867
Khazna Data Centers,Colocation Datacenter,Datacenter,41.976000000000006,24.4207327289307,54.6234091213495,NA,MW,0.045688969604144834,0.8007385176800618
Borealis Data Center,Colocation Datacenter,Datacenter,7.260000000000001,64.2321961558105,27.6956349549714,NA,MW,0.007901586136196938,0.6588171395044857
Microsoft,Self-build Datacenter,Datacenter,25.344,55.5813808303016,12.0992088482625,NA,MW,0.027585508322922645,0.7631922737138688
Nexeren,Colocation Datacenter,Datacenter,0.264,45.4896816940527,4.82690797048204,NA,MW,2.8663813695268463e-4,0.315989724875794
Nokia,Self-build Datacenter,Datacenter,0.33,61.4889129235278,23.7720131238444,NA,MW,3.584772690210266e-4,0.33446925260026933
MTN Syria,Self-build Datacenter,Datacenter,0.066,33.5076787389518,36.2696203304181,NA,MW,7.112074074765859e-5,0.1721534085159869
NorthC,Colocation Datacenter,Datacenter,3.3000000000000003,47.5124007248342,7.61550219096607,NA,MW,0.0035912382120964165,0.5864688078909632
Universit̩ Claude Bernard Lyon 1,Self-build Datacenter,Datacenter,0.99,45.7819892336691,4.87258530474514,NA,MW,0.0010768685897044467,0.46920446292403056
Digital Realty,Colocation Datacenter,Datacenter,8.976,50.8736570268255,4.50325093444863,NA,MW,0.00976940356997383,0.6756055251038643
Tieto-EVRY,Colocation Datacenter,Datacenter,0.99,60.184945161529,24.8169927790078,NA,MW,0.0010768685897044467,0.46920446292403056
atNorth,Colocation Datacenter,Datacenter,26.400000000000002,65.6764462754534,-18.140794084947,NA,MW,0.02873493443601612,0.7650522155526219
Telia,Self-build Datacenter,Datacenter,0.33,60.9905901218606,25.6591366582244,NA,MW,3.584772690210266e-4,0.33446925260026933
TNNet,Colocation Datacenter,Datacenter,0.66,62.2373691011245,25.9120581322578,NA,MW,7.176729293627365e-4,0.4155754666095678
YemenNet,Self-build Datacenter,Datacenter,0.066,15.395044831094,44.2070842700213,NA,MW,7.112074074765859e-5,0.1721534085159869
Nexspace,Colocation Datacenter,Datacenter,2.64,47.0404906570016,15.4249727111695,NA,MW,0.002872846891412997,0.5631704731174867
High DC,Colocation Datacenter,Datacenter,0.165,47.0821447236391,6.80170512641258,NA,MW,1.788794388501716e-4,0.27561916636419576
Adista,Colocation Datacenter,Datacenter,0.165,48.7032913659753,6.13940232235623,NA,MW,1.788794388501716e-4,0.27561916636419576
Nexeren,Colocation Datacenter,Datacenter,0.132,45.1080299819913,2.67235579973204,NA,MW,1.4295987281600058e-4,0.24754281120651617
Microsoft,Self-build Datacenter,Datacenter,25.344,55.6430556865623,12.2580578153232,NA,MW,0.027585508322922645,0.7631922737138688
Syriatel,Self-build Datacenter,Datacenter,0.066,33.4399564559182,36.2616484390152,NA,MW,7.112074074765859e-5,0.1721534085159869
Amazon Web Services,Self-build Datacenter,Datacenter,10.56,24.2688654563523,54.4634295863937,NA,MW,0.011493542739614037,0.6880616533755357
nLighten,Colocation Datacenter,Datacenter,2.64,52.0422832698882,-0.818411266017904,NA,MW,0.002872846891412997,0.5631704731174867
Amazon Web Services,Self-build Datacenter,Datacenter,10.56,24.8930526766994,55.1098213726853,NA,MW,0.011493542739614037,0.6880616533755357
Raiffeisen Informatik,Self-build Datacenter,Datacenter,6.6000000000000005,48.2317401203233,16.4623072215852,NA,MW,0.007183194815513517,0.6455658398812243
Ooredoo,Self-build Datacenter,Datacenter,0.792,24.4291538522989,56.5933475816352,NA,MW,8.613511934994207e-4,0.45478548622291065
Pure Data Centres,Colocation Datacenter,Datacenter,35.6334,53.4075148183159,-6.34974064672283,NA,MW,0.038785229012377166,0.7924834483495259
Ooredoo,Self-build Datacenter,Datacenter,0.396,23.7069485257067,57.9032011043843,NA,MW,4.3031640108936856e-4,0.37692711334378215
Cineca,Self-build Datacenter,Datacenter,0.198,45.4733373123489,12.2525874672335,NA,MW,2.1479900488434258e-4,0.2853188752906802
Merlin Properties,Colocation Datacenter,Datacenter,14.190000000000001,41.3417694656026,2.12939502962746,NA,MW,0.015444695003372847,0.719987244014388
Raiffeisen Informatik,Self-build Datacenter,Datacenter,0.264,48.2141437415509,16.3775322392015,NA,MW,2.8663813695268463e-4,0.315989724875794
Kapper.net,Self-build Datacenter,Datacenter,0.066,48.2251014588295,16.3567350365052,NA,MW,7.112074074765859e-5,0.1721534085159869
OIZ,Colocation Datacenter,Datacenter,0.8580000000000001,47.4151945159882,8.56308824499451,NA,MW,9.331903255677627e-4,0.46326887931108013
nLighten,Colocation Datacenter,Datacenter,2.64,51.5407210711598,-2.58128312629084,NA,MW,0.002872846891412997,0.5631704731174867
Fuzion,Colocation Datacenter,Datacenter,0.33,55.7051846821977,12.5356260575586,NA,MW,3.584772690210266e-4,0.33446925260026933
Cibicom,Colocation Datacenter,Datacenter,0.33,56.238011316755,10.1153056999441,NA,MW,3.584772690210266e-4,0.33446925260026933
Equinix,Colocation Datacenter,Datacenter,12.672,52.1899451998066,20.936425261874,NA,MW,0.01379239496580098,0.7075587423167835
STACK Infrastructure,Colocation Datacenter,Datacenter,3.3000000000000003,45.3270986320609,9.21569570134382,NA,MW,0.0035912382120964165,0.5864688078909632
XL 360,Colocation Datacenter,Datacenter,0.4158,43.1278070114095,5.93287957885684,NA,MW,4.518681407098712e-4,0.38660796689918075
Conapto,Colocation Datacenter,Datacenter,9.24,59.285850703488,17.9289872883883,NA,MW,0.010056760098247196,0.6772969633617073
IBM,Self-build Datacenter,Datacenter,0.8580000000000001,47.4400869621011,8.57026114355316,NA,MW,9.331903255677627e-4,0.46326887931108013
Amazon Web Services,Self-build Datacenter,Datacenter,10.56,24.7089427755742,54.74171727442,NA,MW,0.011493542739614037,0.6880616533755357
Equinix,Colocation Datacenter,Datacenter,18.48,48.7889398497252,2.21661791210244,NA,MW,0.020114238587815077,0.7379844818409318
Advanced MedioMatrix,Colocation Datacenter,Datacenter,1.056,49.0856616987076,6.23756741217083,NA,MW,0.0011487077217727888,0.48523303232781584
Microsoft,Self-build Datacenter,Datacenter,9.9,40.5488723382853,-3.61346908085809,NA,MW,0.010775151418930618,0.6833128712366293
Microsoft,Self-build Datacenter,Datacenter,10.824,45.4288840667002,9.38669185494674,NA,MW,0.011780899267887402,0.6938213003323521
Merlin Properties,Colocation Datacenter,Datacenter,85.8,42.698813441981,-2.9074052712269,NA,MW,0.09339015329752391,0.8606958374763732
Fuzion,Colocation Datacenter,Datacenter,0.066,56.1176757100698,10.1561594809836,NA,MW,7.112074074765859e-5,0.1721534085159869
Raiffeisen Informatik,Self-build Datacenter,Datacenter,0.528,48.2143627234855,16.3762392430153,NA,MW,5.739946652260526e-4,0.4001521973645303
Ooredoo,Self-build Datacenter,Datacenter,0.66,17.0438925783886,54.143953770477,NA,MW,7.176729293627365e-4,0.4155754666095678
Conapto,Colocation Datacenter,Datacenter,0.33,59.3409760937686,18.1121753672562,NA,MW,3.584772690210266e-4,0.33446925260026933
OIZ,Colocation Datacenter,Datacenter,3.3000000000000003,47.3776065458792,8.49498026991727,NA,MW,0.0035912382120964165,0.5864688078909632
Merlin Properties,Colocation Datacenter,Datacenter,17.82,40.3108318374617,-3.69350166941816,NA,MW,0.019395847267131658,0.7359462199784954
Atlantic Data Infrastructure (ADI),Colocation Datacenter,Datacenter,1.32,43.3141416829902,-3.06956771795052,NA,MW,0.0014360642500461567,0.49707249917727087
Telia,Self-build Datacenter,Datacenter,0.23099999999999998,59.3456391853476,24.6087216382703,NA,MW,2.5071857091851356e-4,0.3101542499938824
Microsoft,Self-build Datacenter,Datacenter,12.672,52.11411966892,20.8820970718143,NA,MW,0.01379239496580098,0.7075587423167835
Enagas,Self-build Datacenter,Datacenter,0.33,40.4036189548387,-3.71035070304672,NA,MW,3.584772690210266e-4,0.33446925260026933
Selina ICT,Self-build Datacenter,Datacenter,0.0858,36.1819581713083,43.9787120229591,NA,MW,9.267248036816118e-5,0.22784188033518366
Digital Realty,Colocation Datacenter,Datacenter,4.29,35.3184520005922,25.1733310119423,NA,MW,0.004668825193121546,0.6108080250133169
UniCredit,Self-build Datacenter,Datacenter,0.66,45.4503274632814,10.895390853286,NA,MW,7.176729293627365e-4,0.4155754666095678
EdgeConneX,Colocation Datacenter,Datacenter,33.264,52.2831265036105,4.74179139074161,NA,MW,0.03620620417112368,0.7889989208990845
Khazna Data Centers,Colocation Datacenter,Datacenter,19.8,24.7473930710158,54.7464115699281,NA,MW,0.021551021229181917,0.742365222627286
Khazna Data Centers,Colocation Datacenter,Datacenter,14.157,25.0263606858447,55.1207826524041,NA,MW,0.015408775437338675,0.7195739581910259
EdgeConneX,Colocation Datacenter,Datacenter,4.95,31.9905740060445,34.759368979464,NA,MW,0.005387216513804967,0.6237746529530668
Levira,Colocation Datacenter,Datacenter,0.198,59.4299177620194,24.8496590900783,NA,MW,2.1479900488434258e-4,0.2853188752906802
UniCredit,Self-build Datacenter,Datacenter,0.66,45.4273555801088,11.0565323009246,NA,MW,7.176729293627365e-4,0.4155754666095678
Getronics,Colocation Datacenter,Datacenter,0.6435,53.3225558810302,-2.73397249066513,NA,MW,6.997131463456511e-4,0.4150651921711716
Turk Telekom,Self-build Datacenter,Datacenter,0.5940000000000001,39.902689175157,32.7049965573024,NA,MW,6.458337972943946e-4,0.4101907163362423
G42 Cloud,Self-build Datacenter,Datacenter,3.168,24.1896782520919,54.4662497121532,NA,MW,0.003447559947959732,0.5832783197914386
Kaunas University of Technology,Self-build Datacenter,Datacenter,0.066,54.9047297967639,23.956883633448,NA,MW,7.112074074765859e-5,0.1721534085159869
Genesis Digital Assets,Self-build Datacenter,Datacenter,4.95,64.9989036750526,19.6244524529798,NA,MW,0.005387216513804967,0.6237746529530668
Khazna Data Centers,Colocation Datacenter,Datacenter,14.157,25.1861644831908,55.3051308592935,NA,MW,0.015408775437338675,0.7195739581910259
Verizon,Colocation Datacenter,Datacenter,0.5207400000000001,51.4598617669615,-0.410125276669667,NA,MW,5.66092360698535e-4,0.3998883536759621
Soci̩t̩ G̩n̩rale,Self-build Datacenter,Datacenter,1.6500000000000001,48.6464906240579,2.49880556493707,NA,MW,0.0017952599103878667,0.5253577947705927
The Saudi Investment Bank,Self-build Datacenter,Datacenter,0.2541,24.1647277274025,47.3350158507291,NA,MW,2.758622671424333e-4,0.3152902254093065
Monaco Telecom,Self-build Datacenter,Datacenter,0.0495,43.7293619115007,7.41659875428098,NA,MW,5.3160957730573077e-5,0.16523724046341057
Equinix,Colocation Datacenter,Datacenter,13.200000000000001,45.4765653374229,9.03792658985122,NA,MW,0.014367108022347716,0.709905288357056
Atman,Colocation Datacenter,Datacenter,28.379999999999935,52.205494007575,20.807453096806,NA,MW,0.03089010839806631,0.7741278333749514
Central Bank of the United Arab Emirates,Self-build Datacenter,Datacenter,0.066,24.4567636270436,54.337354681069,NA,MW,7.112074074765859e-5,0.1721534085159869
"Communications, Space and Technology Commission",Self-build Datacenter,Datacenter,0.21780000000000002,24.736951788526,46.6348481873104,NA,MW,2.363507445048452e-4,0.30871675772651785
Prosoluce,Colocation Datacenter,Datacenter,0.264,43.1166145102529,0.754703231074842,NA,MW,2.8663813695268463e-4,0.315989724875794
Mobily,Colocation Datacenter,Datacenter,0.396,21.7461832381218,39.1387869875044,NA,MW,4.3031640108936856e-4,0.37692711334378215
Saudi Aramco,Self-build Datacenter,Datacenter,5.94,26.3234173693794,50.1059538824825,NA,MW,0.006464803494830097,0.6344822178279486
Amazon Web Services,Self-build Datacenter,Datacenter,4.95,26.0504921217637,50.5039096311127,NA,MW,0.005387216513804967,0.6237746529530668
Royal Commission for Jubail and Yanbu,Self-build Datacenter,Datacenter,0.33,24.0110021668521,38.2182711105035,NA,MW,3.584772690210266e-4,0.33446925260026933
Khalifa University,Self-build Datacenter,Datacenter,0.026400000000000003,24.4490026300168,54.3969960027268,NA,MW,2.801726150665338e-5,0.11210370132470486
Saudi British Bank,Self-build Datacenter,Datacenter,0.627,24.6595767278798,46.7105713954207,NA,MW,6.817533633285656e-4,0.4139151427193124
KSAU HS,Self-build Datacenter,Datacenter,0.66,24.7595643639396,46.8623257689349,NA,MW,7.176729293627365e-4,0.4155754666095678
Mobily,Self-build Datacenter,Datacenter,0.4884,24.6090457711109,46.8546623010198,NA,MW,5.308911859850474e-4,0.39591049123597416
Saudi Electric Company,Self-build Datacenter,Datacenter,0.42240000000000005,24.7592868164052,46.5911146424386,NA,MW,4.590520539167054e-4,0.38715344530216583
Etisalat by e&,Colocation Datacenter,Datacenter,0.41250000000000003,24.4848871199317,54.3596388834634,NA,MW,4.482761841064541e-4,0.38633492839938083
OVHcloud,Self-build Datacenter,Datacenter,0.66,48.5861157907241,7.79764983169695,NA,MW,7.176729293627365e-4,0.4155754666095678
Aire Networks,Self-build Datacenter,Datacenter,0.36300000000000004,36.7332547289599,-4.54721134405147,NA,MW,3.943968350551976e-4,0.3748174762331749
Abu Dhabi City Municipality,Self-build Datacenter,Datacenter,0.099,23.6620625482954,53.7188904454769,NA,MW,1.0704030678182957e-4,0.23061307124173125
Monaco Telecom,Colocation Datacenter,Datacenter,0.66,43.7290602835901,7.41642616074314,NA,MW,7.176729293627365e-4,0.4155754666095678
Yasref,Self-build Datacenter,Datacenter,0.198,23.9718077517611,38.2761446667216,NA,MW,2.1479900488434258e-4,0.2853188752906802
Dawiyat,Self-build Datacenter,Datacenter,0.34650000000000003,24.7666191318266,46.5986019285905,NA,MW,3.7643705203811213e-4,0.3736869528407429
Quantum Switch,Colocation Datacenter,Datacenter,5.94,25.2210308460367,51.5939933650609,NA,MW,0.006464803494830097,0.6344822178279486
Etisalat by e&,Colocation Datacenter,Datacenter,3.0690000000000004,25.1308707934363,56.3364688294691,NA,MW,0.00333980124985722,0.5822616455141568
CERN,Self-build Datacenter,Datacenter,1.6500000000000001,47.488923562983,18.9560804638377,NA,MW,0.0017952599103878667,0.5253577947705927
Saudi Central Bank,Self-build Datacenter,Datacenter,5.28,24.7695420079181,46.6345726765145,NA,MW,0.0057464121741466765,0.6277315809533437
Monaco Telecom,Self-build Datacenter,Datacenter,0.165,43.7435565620191,7.42871558032631,NA,MW,1.788794388501716e-4,0.27561916636419576
Liguria Digitale,Colocation Datacenter,Datacenter,0.36300000000000004,44.4087171280696,8.90047833863271,NA,MW,3.943968350551976e-4,0.3748174762331749
The Saudi Grains Organization,Self-build Datacenter,Datacenter,0.0495,24.7225942599444,46.6653644929736,NA,MW,5.3160957730573077e-5,0.16523724046341057
Najran University,Self-build Datacenter,Datacenter,0.1584,17.6358554350699,44.5322139078573,NA,MW,1.7169552564333737e-4,0.27349104264133217
Real Estate Development Fund,Self-build Datacenter,Datacenter,0.0396,24.753958814869,46.6278796462363,NA,MW,4.238508792032178e-5,0.1583593782957809
Zain KSA,Self-build Datacenter,Datacenter,0.3762,24.7509429049343,46.6517050043368,NA,MW,4.0876466146886595e-4,0.3762253470469332
Bitdeer,Self-build Datacenter,Datacenter,59.400000000000006,63.0321471597853,11.6855399632085,NA,MW,0.06465450047018712,0.828267322110371
Saudi Data & AI Authority (SDAIA),Self-build Datacenter,Datacenter,2.112,24.6850197782162,46.7096756548,NA,MW,0.0022981338348662607,0.5517184480891771
Green Mountain,Colocation Datacenter,Datacenter,99,60.8416213685287,11.2683450670479,NA,MW,0.10775797971119232,0.8720412105115339
Marafiq,Self-build Datacenter,Datacenter,0.099,27.0892123279383,49.5541424796127,NA,MW,1.0704030678182957e-4,0.23061307124173125
EDF,Self-build Datacenter,Datacenter,3.036,49.2638573279429,1.18544655666173,NA,MW,0.0033038816838230484,0.5813737134421796
atNorth,Colocation Datacenter,Datacenter,1.056,60.1964508178121,24.9460969097157,NA,MW,0.0011487077217727888,0.48523303232781584
